0,0.0227396716876
10,0.0173676999337
20,0.0151935707797
30,0.0141006185464
40,0.0134237270339
50,0.0129434110451
60,0.0125726166729
70,0.0122719564724
80,0.0120205953537
90,0.0118061978033
100,0.0116207647853
110,0.0114587115512
120,0.0113159131152
130,0.0111891975784
140,0.0110760558082
150,0.0109744614122
160,0.0108827522348
170,0.0107995493618
180,0.0107236998356
190,0.010654234357
200,0.0105903346557
210,0.0105313075019
220,0.010476563649
230,0.0104256006258
240,0.0103779885959
250,0.0103333586773
260,0.0102913932509
270,0.0102518178942
280,0.0102143946547
290,0.0101789164382
300,0.0101452023268
310,0.0101130936708
320,0.0100824508258
330,0.010053150423
340,0.0100250830837
350,0.00999815149803
360,0.00997226880756
370,0.00994735723758
380,0.00992334693706
390,0.009900174991
400,0.00987778457651
410,0.00985612423884
420,0.00983514726821
430,0.00981481116144
440,0.00979507715518
450,0.00977590981995
460,0.00975727670581
470,0.0097391480323
480,0.00972149641614
490,0.00970429663158
500,0.00968752539879
510,0.00967116119655
520,0.00965518409614
530,0.00963957561352
540,0.00962431857764
550,0.00960939701276
560,0.00959479603314
570,0.00958050174863
580,0.00956650117974
590,0.00955278218132
600,0.00953933337365
610,0.00952614408027
620,0.00951320427173
630,0.00950050451459
640,0.00948803592525
650,0.00947579012792
660,0.00946375921644
670,0.00945193571948
680,0.00944031256885
690,0.00942888307051
700,0.00941764087809
710,0.00940657996872
720,0.00939569462078
730,0.0093849793936
740,0.00937442910875
750,0.00936403883288
760,0.00935380386193
770,0.0093437197066
780,0.00933378207893
790,0.00932398687993
800,0.00931433018818
810,0.00930480824926
820,0.00929541746597
830,0.00928615438929
840,0.00927701570997
850,0.0092679982508
860,0.00925909895928
870,0.00925031490099
880,0.00924164325328
890,0.00923308129942
900,0.0092246264232
910,0.00921627610384
920,0.00920802791124
930,0.00919987950151
940,0.0091918286129
950,0.0091838730618
960,0.00917601073916
970,0.00916823960706
980,0.00916055769542
990,0.00915296309904
1000,0.00914545397471
1010,0.0091380285385
1020,0.00913068506327
1030,0.00912342187621
1040,0.00911623735661
1050,0.00910912993371
1060,0.00910209808466
1070,0.00909514033257
1080,0.00908825524475
1090,0.00908144143088
1100,0.00907469754144
1110,0.0090680222661
1120,0.00906141433224
1130,0.00905487250352
1140,0.00904839557852
1150,0.00904198238947
1160,0.00903563180099
1170,0.0090293427089
1180,0.00902311403914
1190,0.00901694474663
1200,0.00901083381427
1210,0.00900478025197
1220,0.00899878309565
1230,0.00899284140636
1240,0.00898695426941
1250,0.00898112079354
1260,0.00897534011007
1270,0.0089696113722
1280,0.00896393375419
1290,0.0089583064507
1300,0.00895272867609
1310,0.00894719966376
1320,0.00894171866548
1330,0.00893628495083
1340,0.0089308978066
1350,0.00892555653617
1360,0.00892026045904
1370,0.00891500891023
1380,0.00890980123983
1390,0.00890463681247
1400,0.00889951500688
1410,0.00889443521539
1420,0.00888939684355
1430,0.00888439930964
1440,0.00887944204434
1450,0.00887452449025
1460,0.00886964610158
1470,0.00886480634376
1480,0.00886000469307
1490,0.00885524063635
1500,0.00885051367061
1510,0.00884582330277
1520,0.00884116904933
1530,0.0088365504361
1540,0.00883196699789
1550,0.00882741827829
1560,0.00882290382936
1570,0.00881842321141
1580,0.0088139759928
1590,0.00880956174965
1600,0.00880518006565
1610,0.00880083053189
1620,0.00879651274662
1630,0.00879222631509
1640,0.00878797084934
1650,0.00878374596809
1660,0.00877955129652
1670,0.00877538646618
1680,0.0087712511148
1690,0.00876714488617
1700,0.00876306743006
1710,0.00875901840202
1720,0.00875499746334
1730,0.00875100428094
1740,0.00874703852725
1750,0.00874309988013
1760,0.0087391880228
1770,0.00873530264376
1780,0.00873144343673
1790,0.00872761010056
1800,0.0087238023392
1810,0.00872001986164
1820,0.00871626238184
1830,0.00871252961871
1840,0.00870882129604
1850,0.0087051371425
1860,0.00870147689153
1870,0.00869784028139
1880,0.00869422705506
1890,0.00869063696023
1900,0.00868706974924
1910,0.00868352517908
1920,0.00868000301134
1930,0.00867650301215
1940,0.00867302495216
1950,0.00866956860648
1960,0.00866613375466
1970,0.00866272018063
1980,0.00865932767262
1990,0.00865595602315
2000,0.00865260502896
2010,0.0086492744909
2020,0.00864596421394
2030,0.00864267400703
2040,0.00863940368309
2050,0.00863615305887
2060,0.00863292195492
2070,0.00862971019548
2080,0.00862651760838
2090,0.00862334402498
2100,0.00862018928008
2110,0.00861705321179
2120,0.00861393566146
2130,0.00861083647358
2140,0.00860775549568
2150,0.00860469257822
2160,0.0086016475745
2170,0.00859862034056
2180,0.00859561073509
2190,0.0085926186193
2200,0.00858964385687
2210,0.00858668631381
2220,0.00858374585839
2230,0.00858082236103
2240,0.00857791569424
2250,0.0085750257325
2260,0.00857215235218
2270,0.00856929543148
2280,0.00856645485032
2290,0.00856363049028
2300,0.0085608222345
2310,0.00855802996765
2320,0.00855525357582
2330,0.00855249294647
2340,0.00854974796836
2350,0.00854701853149
2360,0.00854430452705
2370,0.00854160584735
2380,0.00853892238576
2390,0.00853625403667
2400,0.00853360069544
2410,0.00853096225837
2420,0.00852833862259
2430,0.00852572968613
2440,0.00852313534775
2450,0.008520555507
2460,0.00851799006416
2470,0.00851543892019
2480,0.0085129019767
2490,0.00851037913594
